Mission Time,Primary Object ID,Primary Object Name,Primary Object Coalition,Primary Object Pilot,Primary Object Registration,Primary Object Squawk,Event,Occurrences,Secondary Object ID,Secondary Object Name,Secondary Object Coalition,Secondary Object Pilot,Secondary Object Registration,Secondary Object Squawk,Relevant Object ID,Relevant Object Name,Relevant Object Coalition,Relevant Object Pilot,Relevant Object Registration,Relevant Object Squawk
36.99,238,F-16C Fighting Falcon,Enemies,Hobo 1-1 | Flatline,,,HasEnteredTheArea,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
66.24,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,HasEnteredTheArea,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
110.14,240,F-16C Fighting Falcon,Enemies,Vanilla 1-1,,,HasEnteredTheArea,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
135.85,241,F/A-18C Hornet,Enemies,Loaf 1-1,,,HasEnteredTheArea,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
183.44,238,F-16C Fighting Falcon,Enemies,Hobo 1-1 | Flatline,,,HasTakenOff,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
188.16,235,S-3B Viking,Enemies,CVN-75_Tanker S3B_01#001-01,,,HasTakenOff,1,13,CVN-75 Harry Truman,Enemies,CVN-75,,,,,,
193.24,242,Mi-24P Hind-F,Enemies,Daddy [67],,,HasEnteredTheArea,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
204.31,243,Su-33 Flanker-D,Enemies,Geodeda,,,HasEnteredTheArea,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
221.34,242,Mi-24P Hind-F,Enemies,Daddy [67],,,HasLeftTheArea,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
244.49,244,Mi-24P Hind-F,Enemies,Daddy [67],,,HasEnteredTheArea,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
294.23,236,E-2C Hawkeye,Enemies,CVN-75_Truman E2_02#001-01,,,HasTakenOff,1,13,CVN-75 Harry Truman,Enemies,CVN-75,,,,,,
321.02,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,HasTakenOff,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
333.17,245,MiG-21bis Fishbed-L/N,Allies,Aerial-1-2,,,HasEnteredTheArea,1,ICAO:URKW,Krymsk,,,,,,
405.07,238,F-16C Fighting Falcon,Enemies,Hobo 1-1 | Flatline,,,HasFired,1,246,AGM-88 HARM,Enemies,,,,,,,
422.38,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,HasFired,1,247,AGM-88 HARM,Enemies,,,,,,,
424.93,238,F-16C Fighting Falcon,Enemies,Hobo 1-1 | Flatline,,,HasFired,1,248,AGM-88 HARM,Enemies,,,,,,,
438.19,245,MiG-21bis Fishbed-L/N,Allies,Aerial-1-2,,,HasTakenOff,1,ICAO:URKW,Krymsk,,,,,,
445.10,63,SA-3 Goa (TR Low Blow),Allies,CJTF_RED gnd 8 unit7,,,HasBeenHitBy,1,246,AGM-88 HARM,Enemies,,,,238,F-16C Fighting Falcon,Enemies,Hobo 1-1 | Flatline,,
445.25,63,SA-3 Goa (TR Low Blow),Allies,CJTF_RED gnd 8 unit7,,,HasBeenDestroyed,1,238,F-16C Fighting Falcon,Enemies,Hobo 1-1 | Flatline,,,,,,
457.41,248,AGM-88 HARM,Enemies,,,,HasBeenDestroyed,1,,,,,,,,
503.44,247,AGM-88 HARM,Enemies,,,,HasBeenDestroyed,1,,,,,,,,
533.95,249,Mi-8MT Hip,Enemies,Kraken 3-1 | Ryogaru,,,HasEnteredTheArea,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
595.42,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,HasFired,1,250,AIM-120C AMRAAM,Enemies,,,,,,,
623.09,259,MiG-21bis Fishbed-L/N,Allies,krym3-1-1,,,HasEnteredTheArea,1,ICAO:URKW,Krymsk,,,,,,
623.09,258,MiG-21bis Fishbed-L/N,Allies,Aerial-1-2-1,,,HasEnteredTheArea,1,ICAO:URKW,Krymsk,,,,,,
633.10,245,MiG-21bis Fishbed-L/N,Allies,Aerial-1-2,,,HasBeenHitBy,1,250,AIM-120C AMRAAM,Enemies,,,,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,
633.10,245,MiG-21bis Fishbed-L/N,Allies,Aerial-1-2,,,HasBeenDestroyed,1,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,,,,
633.18,36,MIM-23 Hawk (M192 LN),Enemies,CJTF_BLUE gnd 4 unit6,,,HasFired,1,266,MIM-23B,Enemies,,,,,,,
633.74,36,MIM-23 Hawk (M192 LN),Enemies,CJTF_BLUE gnd 4 unit6,,,HasBeenHitBy,1,266,MIM-23B,Enemies,,,,,,,
703.35,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,HasFired,1,271,AGM-88 HARM,Enemies,,,,,,,
709.37,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,HasFired,1,272,AGM-88 HARM,Enemies,,,,,,,
722.92,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,HasFired,1,273,AGM-88 HARM,Enemies,,,,,,,
732.84,258,MiG-21bis Fishbed-L/N,Allies,Aerial-1-2-1,,,HasTakenOff,1,ICAO:URKW,Krymsk,,,,,,
743.60,57,SA-3 Goa (SR),Allies,CJTF_RED gnd 8 unit1,,,HasBeenHitBy,1,271,AGM-88 HARM,Enemies,,,,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,
743.74,57,SA-3 Goa (SR),Allies,CJTF_RED gnd 8 unit1,,,HasBeenDestroyed,1,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,,,,
744.88,259,MiG-21bis Fishbed-L/N,Allies,krym3-1-1,,,HasTakenOff,1,ICAO:URKW,Krymsk,,,,,,
747.20,243,Su-33 Flanker-D,Enemies,Geodeda,,,HasTakenOff,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
750.25,228,SA-3 Goa (TR Low Blow),Allies,CJTF_RED gnd 36 unit7,,,HasBeenHitBy,1,272,AGM-88 HARM,Enemies,,,,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,
750.34,228,SA-3 Goa (TR Low Blow),Allies,CJTF_RED gnd 36 unit7,,,HasBeenDestroyed,1,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,,,,
753.15,275,MiG-29S Fulcrum-C,Allies,kras11-1,,,HasEnteredTheArea,1,ICAO:URKK,Krasnodar-Pashkovsky,,,,,,
753.15,274,MiG-29S Fulcrum-C,Allies,Aerial-1-7,,,HasEnteredTheArea,1,ICAO:URKK,Krasnodar-Pashkovsky,,,,,,
771.68,184,SA-3 Goa (TR Low Blow),Allies,CJTF_RED gnd 28 unit7,,,HasBeenHitBy,1,273,AGM-88 HARM,Enemies,,,,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,
771.78,184,SA-3 Goa (TR Low Blow),Allies,CJTF_RED gnd 28 unit7,,,HasBeenDestroyed,1,239,F-16C Fighting Falcon,Enemies,[RVN] Raven 1-2 | phrozen,,,,,,
773.28,241,F/A-18C Hornet,Enemies,Loaf 1-1,,,HasTakenOff,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
776.66,240,F-16C Fighting Falcon,Enemies,Vanilla 1-1,,,HasTakenOff,1,ICAO:URKA,Anapa-Vityazevo,,,,,,
785.35,238,F-16C Fighting Falcon,Enemies,Hobo 1-1 | Flatline,,,HasFired,1,284,AGM-65D Maverick,Enemies,,,,,,,
792.08,238,F-16C Fighting Falcon,Enemies,Hobo 1-1 | Flatline,,,HasFired,1,285,AGM-65D Maverick,Enemies,,,,,,,
796.43,238,F-16C Fighting Falcon,Enemies,Hobo 1-1 | Flatline,,,HasFired,1,293,AGM-65D Maverick,Enemies,,,,,,,
